1.000000000000000056e-01 3.939712656130043696e-19
1.000028992141603762e-01 3.961348795978643989e-19
1.000057984283207468e-01 3.982894254462099288e-19
1.000086976424811175e-01 4.004348622733037161e-19
1.000115968566414881e-01 4.025711494151869190e-19
1.000144960708018727e-01 4.046982464299114996e-19
1.000173952849622433e-01 4.068161130963728698e-19
1.000202944991226139e-01 4.089247094156541420e-19
1.000231937132829846e-01 4.110239956108468252e-19
1.000260929274433552e-01 4.131139321273049996e-19
1.000289921416037259e-01 4.151944796328930392e-19
1.000318913557640965e-01 4.172655990181369902e-19
1.000347905699244672e-01 4.193272513965848157e-19
1.000376897840848517e-01 4.213793981047075960e-19
1.000405889982452223e-01 4.234220007026064409e-19
1.000434882124055930e-01 4.254550209736264371e-19
1.000463874265659636e-01 4.274784209249783865e-19
1.000492866407263343e-01 4.294921627876299913e-19
1.000521858548867049e-01 4.314962090166081767e-19
1.000550850690470756e-01 4.334905222912004951e-19
1.000579842832074462e-01 4.354750655152605305e-19
1.000608834973678307e-01 4.374498018166962749e-19
1.000637827115282014e-01 4.394146945485268864e-19
1.000666819256885720e-01 4.413697072883150215e-19
1.000695811398489427e-01 4.433148038388721100e-19
1.000724803540093133e-01 4.452499482279191992e-19
1.000753795681696839e-01 4.471751047083229769e-19
1.000782787823300546e-01 4.490902377587143792e-19
1.000811779964904252e-01 4.509953120825426709e-19
1.000840772106508098e-01 4.528902926094957221e-19
1.000869764248111804e-01 4.547751444945370433e-19
1.000898756389715510e-01 4.566498331185186162e-19
1.000927748531319217e-01 4.585143240883655908e-19
1.000956740672922923e-01 4.603685832366285060e-19
1.000985732814526630e-01 4.622125766224346997e-19
1.001014724956130336e-01 4.640462705305642472e-19
1.001043717097734043e-01 4.658696314723130666e-19
1.001072709239337749e-01 4.676826261852404299e-19
1.001101701380941594e-01 4.694852216332870220e-19
1.001130693522545301e-01 4.712773850068395557e-19
1.001159685664149007e-01 4.730590837227046759e-19
1.001188677805752714e-01 4.748302854244238484e-19
1.001217669947356420e-01 4.765909579820665154e-19
1.001246662088960127e-01 4.783410694922359696e-19
1.001275654230563833e-01 4.800805882785369699e-19
1.001304646372167539e-01 4.818094828909373919e-19
1.001333638513771385e-01 4.835277221065199187e-19
1.001362630655375091e-01 4.852352749290076836e-19
1.001391622796978798e-01 4.869321105890415085e-19
1.001420614938582504e-01 4.886181985439565920e-19
1.001449607080186210e-01 4.902935084781661545e-19
1.001478599221789917e-01 4.919580103028209340e-19
1.001507591363393623e-01 4.936116741561282163e-19
1.001536583504997330e-01 4.952544704030804716e-19
1.001565575646601175e-01 4.968863696355911323e-19
1.001594567788204881e-01 4.985073426725608453e-19
1.001623559929808588e-01 5.001173605597294642e-19
1.001652552071412294e-01 5.017163945698123084e-19
1.001681544213016001e-01 5.033044162022542226e-19
1.001710536354619707e-01 5.048813971836280513e-19
1.001739528496223414e-01 5.064473094671206079e-19
1.001768520637827120e-01 5.080021252329599426e-19
1.001797512779430827e-01 5.095458168880341046e-19
1.001826504921034672e-01 5.110783570661831127e-19
1.001855497062638378e-01 5.125997186278786736e-19
1.001884489204242085e-01 5.141098746602929372e-19
1.001913481345845791e-01 5.156087984774083711e-19
1.001942473487449498e-01 5.170964636198069676e-19
1.001971465629053204e-01 5.185728438547250365e-19
1.002000457770656910e-01 5.200379131759037526e-19
1.002029449912260617e-01 5.214916458035522744e-19
1.002058442053864462e-01 5.229340161844649369e-19
1.002087434195468169e-01 5.243649989918590882e-19
1.002116426337071875e-01 5.257845691252297782e-19
1.002145418478675581e-01 5.271927017103182696e-19
1.002174410620279288e-01 5.285893720993862905e-19
1.002203402761882994e-01 5.299745558705657436e-19
1.002232394903486701e-01 5.313482288283438487e-19
1.002261387045090407e-01 5.327103670029957632e-19
1.002290379186694252e-01 5.340609466510640425e-19
1.002319371328297959e-01 5.353999442548539503e-19
1.002348363469901665e-01 5.367273365224586879e-19
1.002377355611505372e-01 5.380431003878688834e-19
1.002406347753109078e-01 5.393472130106298728e-19
1.002435339894712785e-01 5.406396517759835443e-19
1.002464332036316491e-01 5.419203942946307753e-19
1.002493324177920198e-01 5.431894184027721651e-19
1.002522316319524043e-01 5.444467021619065836e-19
1.002551308461127749e-01 5.456922238587871630e-19
1.002580300602731456e-01 5.469259620054417129e-19
1.002609292744335162e-01 5.481478953388430013e-19
1.002638284885938869e-01 5.493580028210910437e-19
1.002667277027542575e-01 5.505562636390878133e-19
1.002696269169146281e-01 5.517426572046509678e-19
1.002725261310749988e-01 5.529171631541600553e-19
1.002754253452353694e-01 5.540797613488472340e-19
1.002783245593957540e-01 5.552304318741412040e-19
1.002812237735561246e-01 5.563691550401141190e-19
1.002841229877164952e-01 5.574959113810928381e-19
1.002870222018768659e-01 5.586106816556178063e-19
1.002899214160372365e-01 5.597134468463030402e-19
1.002928206301976072e-01 5.608041881598248607e-19
1.002957198443579778e-01 5.618828870267008928e-19
1.002986190585183485e-01 5.629495251012397028e-19
1.003015182726787330e-01 5.640040842615061308e-19
1.003044174868391036e-01 5.650465466090438613e-19
1.003073167009994743e-01 5.660768944689076822e-19
1.003102159151598449e-01 5.670951103895012250e-19
1.003131151293202156e-01 5.681011771424542835e-19
1.003160143434805862e-01 5.690950777226525689e-19
1.003189135576409569e-01 5.700767953477738502e-19
1.003218127718013275e-01 5.710463134585793466e-19
1.003247119859617120e-01 5.720036157185042756e-19
1.003276112001220827e-01 5.729486860138342678e-19
1.003305104142824533e-01 5.738815084532227286e-19
1.003334096284428240e-01 5.748020673679455431e-19
1.003363088426031946e-01 5.757103473114959561e-19
1.003392080567635652e-01 5.766063330596872245e-19
1.003421072709239359e-01 5.774900096102959350e-19
1.003450064850843065e-01 5.783613621832264784e-19
1.003479056992446772e-01 5.792203762202145530e-19
1.003508049134050617e-01 5.800670373847312530e-19
1.003537041275654323e-01 5.809013315619115201e-19
1.003566033417258030e-01 5.817232448584621809e-19
1.003595025558861736e-01 5.825327636023697826e-19
1.003624017700465443e-01 5.833298743430605421e-19
1.003653009842069149e-01 5.841145638510448189e-19
1.003682001983672856e-01 5.848868191179224117e-19
1.003710994125276562e-01 5.856466273562714320e-19
1.003739986266880407e-01 5.863939759994329855e-19
1.003768978408484114e-01 5.871288527015434309e-19
1.003797970550087820e-01 5.878512453372665798e-19
1.003826962691691527e-01 5.885611420017858001e-19
1.003855954833295233e-01 5.892585310106725715e-19
1.003884946974898940e-01 5.899434008997062182e-19
1.003913939116502646e-01 5.906157404248724648e-19
1.003942931258106352e-01 5.912755385621070947e-19
1.003971923399710198e-01 5.919227845073466986e-19
1.004000915541313904e-01 5.925574676763093107e-19
1.004029907682917611e-01 5.931795777043502533e-19
1.004058899824521317e-01 5.937891044464318996e-19
1.004087891966125023e-01 5.943860379770722510e-19
1.004116884107728730e-01 5.949703685900503666e-19
1.004145876249332436e-01 5.955420867984202297e-19
1.004174868390936143e-01 5.961011833343792066e-19
1.004203860532539988e-01 5.966476491491893726e-19
1.004232852674143694e-01 5.971814754130272895e-19
1.004261844815747401e-01 5.977026535148910793e-19
1.004290836957351107e-01 5.982111750624885277e-19
1.004319829098954814e-01 5.987070318821481062e-19
1.004348821240558520e-01 5.991902160187282608e-19
1.004377813382162227e-01 5.996607197354502413e-19
1.004406805523765933e-01 6.001185355138972347e-19
1.004435797665369640e-01 6.005636560537930753e-19
1.004464789806973485e-01 6.009960742730157273e-19
1.004493781948577191e-01 6.014157833074621796e-19
1.004522774090180898e-01 6.018227765108843574e-19
1.004551766231784604e-01 6.022170474548845960e-19
1.004580758373388311e-01 6.025985899287725442e-19
1.004609750514992017e-01 6.029673979394831197e-19
1.004638742656595723e-01 6.033234657115019755e-19
1.004667734798199430e-01 6.036667876866991959e-19
1.004696726939803275e-01 6.039973585243572229e-19
1.004725719081406982e-01 6.043151731009688254e-19
1.004754711223010688e-01 6.046202265102223664e-19
1.004783703364614394e-01 6.049125140628792173e-19
1.004812695506218101e-01 6.051920312866977802e-19
1.004841687647821807e-01 6.054587739263528872e-19
1.004870679789425514e-01 6.057127379433481715e-19
1.004899671931029220e-01 6.059539195159300736e-19
1.004928664072633065e-01 6.061823150390213013e-19
1.004957656214236772e-01 6.063979211241301177e-19
1.004986648355840478e-01 6.066007345992578007e-19
1.005015640497444185e-01 6.067907525088710059e-19
1.005044632639047891e-01 6.069679721137703215e-19
1.005073624780651598e-01 6.071323908910627281e-19
1.005102616922255304e-01 6.072840065340441163e-19
1.005131609063859011e-01 6.074228169521760798e-19
1.005160601205462717e-01 6.075488202709843223e-19
1.005189593347066562e-01 6.076620148319980871e-19
1.005218585488670269e-01 6.077623991926917052e-19
1.005247577630273975e-01 6.078499721264204615e-19
1.005276569771877682e-01 6.079247326223473136e-19
1.005305561913481388e-01 6.079866798853798174e-19
1.005334554055085095e-01 6.080358133361251565e-19
1.005363546196688801e-01 6.080721326108196534e-19
1.005392538338292507e-01 6.080956375612761916e-19
1.005421530479896353e-01 6.081063282548273041e-19
1.005450522621500059e-01 6.081042049742697069e-19
1.005479514763103766e-01 6.080892682178165359e-19
1.005508506904707472e-01 6.080615186990437094e-19
1.005537499046311178e-01 6.080209573468384102e-19
1.005566491187914885e-01 6.079675853053580624e-19
1.005595483329518591e-01 6.079014039339758285e-19
1.005624475471122298e-01 6.078224148072498900e-19
1.005653467612726143e-01 6.077306197148540181e-19
1.005682459754329849e-01 6.076260206615748772e-19
1.005711451895933556e-01 6.075086198672325806e-19
1.005740444037537262e-01 6.073784197666783790e-19
1.005769436179140969e-01 6.072354230097292751e-19
1.005798428320744675e-01 6.070796324611480910e-19
1.005827420462348382e-01 6.069110512006071633e-19
1.005856412603952088e-01 6.067296825226560848e-19
1.005885404745555933e-01 6.065355299366907925e-19
1.005914396887159640e-01 6.063285971669330572e-19
1.005943389028763346e-01 6.061088881523869567e-19
1.005972381170367053e-01 6.058764070468432100e-19
1.006001373311970759e-01 6.056311582188098429e-19
1.006030365453574466e-01 6.053731462515195074e-19
1.006059357595178172e-01 6.051023759429301550e-19
1.006088349736781878e-01 6.048188523056478077e-19
1.006117341878385585e-01 6.045225805669569869e-19
1.006146334019989430e-01 6.042135661687994326e-19
1.006175326161593137e-01 6.038918147677406878e-19
1.006204318303196843e-01 6.035573322349476620e-19
1.006233310444800549e-01 6.032101246562435201e-19
