1.000000000000000056e-01 -1.322458993991124994e-23
1.000028992141603762e-01 -1.322295587473448693e-23
1.000057984283207468e-01 -1.322118653904735482e-23
1.000086976424811175e-01 -1.321928195256917983e-23
1.000115968566414881e-01 -1.321724213670508961e-23
1.000144960708018727e-01 -1.321506711454556360e-23
1.000173952849622433e-01 -1.321275691086621707e-23
1.000202944991226139e-01 -1.321031155212765412e-23
1.000231937132829846e-01 -1.320773106647454792e-23
1.000260929274433552e-01 -1.320501548373585227e-23
1.000289921416037259e-01 -1.320216483542412863e-23
1.000318913557640965e-01 -1.319917915473414285e-23
1.000347905699244672e-01 -1.319605847654443305e-23
1.000376897840848517e-01 -1.319280283741461327e-23
1.000405889982452223e-01 -1.318941227558620956e-23
1.000434882124055930e-01 -1.318588683098146244e-23
1.000463874265659636e-01 -1.318222654520263486e-23
1.000492866407263343e-01 -1.317843146153205476e-23
1.000521858548867049e-01 -1.317450162493044443e-23
1.000550850690470756e-01 -1.317043708203729226e-23
1.000579842832074462e-01 -1.316623788116919528e-23
1.000608834973678307e-01 -1.316190407231970048e-23
1.000637827115282014e-01 -1.315743570715826596e-23
1.000666819256885720e-01 -1.315283283902930731e-23
1.000695811398489427e-01 -1.314809552295187289e-23
1.000724803540093133e-01 -1.314322381561791290e-23
1.000753795681696839e-01 -1.313821777539273196e-23
1.000782787823300546e-01 -1.313307746231254993e-23
1.000811779964904252e-01 -1.312780293808491779e-23
1.000840772106508098e-01 -1.312239426608581559e-23
1.000869764248111804e-01 -1.311685151136131728e-23
1.000898756389715510e-01 -1.311117474062460933e-23
1.000927748531319217e-01 -1.310536402225528840e-23
1.000956740672922923e-01 -1.309941942629884853e-23
1.000985732814526630e-01 -1.309334102446443885e-23
1.001014724956130336e-01 -1.308712889012534411e-23
1.001043717097734043e-01 -1.308078309831626189e-23
1.001072709239337749e-01 -1.307430372573268847e-23
1.001101701380941594e-01 -1.306769085073064546e-23
1.001130693522545301e-01 -1.306094455332342814e-23
1.001159685664149007e-01 -1.305406491518153343e-23
1.001188677805752714e-01 -1.304705201963293026e-23
1.001217669947356420e-01 -1.303990595165725705e-23
1.001246662088960127e-01 -1.303262679788929234e-23
1.001275654230563833e-01 -1.302521464661479207e-23
1.001304646372167539e-01 -1.301766958776964620e-23
1.001333638513771385e-01 -1.300999171293908372e-23
1.001362630655375091e-01 -1.300218111535532465e-23
1.001391622796978798e-01 -1.299423788989610917e-23
1.001420614938582504e-01 -1.298616213308377784e-23
1.001449607080186210e-01 -1.297795394308405930e-23
1.001478599221789917e-01 -1.296961341970263644e-23
1.001507591363393623e-01 -1.296114066438543581e-23
1.001536583504997330e-01 -1.295253578021623548e-23
1.001565575646601175e-01 -1.294379887191512520e-23
1.001594567788204881e-01 -1.293493004583682247e-23
1.001623559929808588e-01 -1.292592940996817164e-23
1.001652552071412294e-01 -1.291679707392750775e-23
1.001681544213016001e-01 -1.290753314896348979e-23
1.001710536354619707e-01 -1.289813774795026211e-23
1.001739528496223414e-01 -1.288861098538967312e-23
1.001768520637827120e-01 -1.287895297740624130e-23
1.001797512779430827e-01 -1.286916384174626324e-23
1.001826504921034672e-01 -1.285924369777643390e-23
1.001855497062638378e-01 -1.284919266648237878e-23
1.001884489204242085e-01 -1.283901087046419284e-23
1.001913481345845791e-01 -1.282869843393684313e-23
1.001942473487449498e-01 -1.281825548272873620e-23
1.001971465629053204e-01 -1.280768214427661199e-23
1.002000457770656910e-01 -1.279697854762485470e-23
1.002029449912260617e-01 -1.278614482342583522e-23
1.002058442053864462e-01 -1.277518110393365004e-23
1.002087434195468169e-01 -1.276408752300670012e-23
1.002116426337071875e-01 -1.275286421609904206e-23
1.002145418478675581e-01 -1.274151132026558538e-23
1.002174410620279288e-01 -1.273002897415490280e-23
1.002203402761882994e-01 -1.271841731800700568e-23
1.002232394903486701e-01 -1.270667649365473547e-23
1.002261387045090407e-01 -1.269480664451791420e-23
1.002290379186694252e-01 -1.268280791560220422e-23
1.002319371328297959e-01 -1.267068045349671165e-23
1.002348363469901665e-01 -1.265842440637325026e-23
1.002377355611505372e-01 -1.264603992397972636e-23
1.002406347753109078e-01 -1.263352715764291886e-23
1.002435339894712785e-01 -1.262088626026049907e-23
1.002464332036316491e-01 -1.260811738630462340e-23
1.002493324177920198e-01 -1.259522069181377829e-23
1.002522316319524043e-01 -1.258219633439475803e-23
1.002551308461127749e-01 -1.256904447321686659e-23
1.002580300602731456e-01 -1.255576526901092290e-23
1.002609292744335162e-01 -1.254235888406483362e-23
1.002638284885938869e-01 -1.252882548222493026e-23
1.002667277027542575e-01 -1.251516522888891916e-23
1.002696269169146281e-01 -1.250137829100623564e-23
1.002725261310749988e-01 -1.248746483707167864e-23
1.002754253452353694e-01 -1.247342503712938099e-23
1.002783245593957540e-01 -1.245925906276111617e-23
1.002812237735561246e-01 -1.244496708709039196e-23
1.002841229877164952e-01 -1.243054928477898129e-23
1.002870222018768659e-01 -1.241600583201935350e-23
1.002899214160372365e-01 -1.240133690653533849e-23
1.002928206301976072e-01 -1.238654268758145084e-23
1.002957198443579778e-01 -1.237162335593601020e-23
1.002986190585183485e-01 -1.235657909389661125e-23
1.003015182726787330e-01 -1.234141008528554418e-23
1.003044174868391036e-01 -1.232611651543654688e-23
1.003073167009994743e-01 -1.231069857120010349e-23
1.003102159151598449e-01 -1.229515644093453558e-23
1.003131151293202156e-01 -1.227949031450449171e-23
1.003160143434805862e-01 -1.226370038328303093e-23
1.003189135576409569e-01 -1.224778684013850135e-23
1.003218127718013275e-01 -1.223174987944102593e-23
1.003247119859617120e-01 -1.221558969705442390e-23
1.003276112001220827e-01 -1.219930649033323821e-23
1.003305104142824533e-01 -1.218290045811982767e-23
1.003334096284428240e-01 -1.216637180074294314e-23
1.003363088426031946e-01 -1.214972072001198078e-23
1.003392080567635652e-01 -1.213294741921515717e-23
1.003421072709239359e-01 -1.211605210311605184e-23
